"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","0-MusicSongNameComparatorLevenshtein-record1Value","0-MusicSongNameComparatorLevenshtein-record2Value","0-MusicSongNameComparatorLevenshtein-record1PreprocessedValue","0-MusicSongNameComparatorLevenshtein-record2PreprocessedValue","0-MusicSongNameComparatorLevenshtein-similarity","0-MusicSongNameComparatorLevenshtein-postproccesedSimilarity","1-MusicSongNameComparatorJaccard-record1Value","1-MusicSongNameComparatorJaccard-record2Value","1-MusicSongNameComparatorJaccard-record1PreprocessedValue","1-MusicSongNameComparatorJaccard-record2PreprocessedValue","1-MusicSongNameComparatorJaccard-similarity","1-MusicSongNameComparatorJaccard-postproccesedSimilarity"
"LinearCombinationMatchingRule","lyr_02715","mil_2828","0.11249999999999999",,"Fastlove","Faith","Fastlove","Faith","0.375","0.375","Fastlove","Faith","Fastlove","Faith","0.0","0.0"
"LinearCombinationMatchingRule","lyr_05873","mil_0475","0.3",,"Give It Up","Give It Up","Give It Up","Give It Up","1.0","1.0","Give It Up","Give It Up","Give It Up","Give It Up","1.0","0.0"
"LinearCombinationMatchingRule","lyr_03588","mil_0835","0.1",,"Nebraska","Neighborhood","Nebraska","Neighborhood","0.33333333333333337","0.33333333333333337","Nebraska","Neighborhood","Nebraska","Neighborhood","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13187","mil_3167","0.0818181818181818",,"Broken","Brainfeeder","Broken","Brainfeeder","0.2727272727272727","0.2727272727272727","Broken","Brainfeeder","Broken","Brainfeeder","0.0","0.0"
"LinearCombinationMatchingRule","lyr_04532","mil_0497","0.075",,"Come","Consequences","Come","Consequences","0.25","0.25","Come","Consequences","Come","Consequences","0.0","0.0"
"LinearCombinationMatchingRule","lyr_12786","mil_2572","0.075",,"Spotlight","Spottieottiedopaliscious","Spotlight","Spottieottiedopaliscious","0.25","0.25","Spotlight","Spottieottiedopaliscious","Spotlight","Spottieottiedopaliscious","0.0","0.0"
"LinearCombinationMatchingRule","lyr_10068","mil_1902","0.0818181818181818",,"Sitting","Silhouettes","Sitting","Silhouettes","0.2727272727272727","0.2727272727272727","Sitting","Silhouettes","Sitting","Silhouettes","0.0","0.0"
"LinearCombinationMatchingRule","lyr_09749","mil_2156","0.09000000000000001",,"Meditation","Melt!","Meditation","Melt!","0.30000000000000004","0.30000000000000004","Meditation","Melt!","Meditation","Melt!","0.0","0.0"
"LinearCombinationMatchingRule","lyr_01544","mil_2470","0.12",,"Copa","Comme","Copa","Comme","0.4","0.4","Copa","Comme","Copa","Comme","0.0","0.0"
"LinearCombinationMatchingRule","lyr_00914","mil_1409","0.3",,"All The Time","All The Time","All The Time","All The Time","1.0","1.0","All The Time","All The Time","All The Time","All The Time","1.0","0.0"
"LinearCombinationMatchingRule","lyr_06227","mil_2814","0.3",,"Why","Why","Why","Why","1.0","1.0","Why","Why","Why","Why","1.0","0.0"
"LinearCombinationMatchingRule","lyr_11720","mil_2592","0.0857142857142857",,"Encore","Endless","Encore","Endless","0.2857142857142857","0.2857142857142857","Encore","Endless","Encore","Endless","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13439","mil_2315","0.15789473684210528",,"I Wanna Touch You","I Want To Be Around","I Wanna Touch You","I Want To Be Around","0.5263157894736843","0.5263157894736843","I Wanna Touch You","I Want To Be Around","I Wanna Touch You","I Want To Be Around","0.125","0.0"
"LinearCombinationMatchingRule","lyr_13453","mil_3282","0.13636363636363638",,"Stagefright","Start","Stagefright","Start","0.4545454545454546","0.4545454545454546","Stagefright","Start","Stagefright","Start","0.0","0.0"
"LinearCombinationMatchingRule","lyr_11097","mil_2059","0.2727272727272727",,"Girlfriends","Girlfriend","Girlfriends","Girlfriend","0.9090909090909091","0.9090909090909091","Girlfriends","Girlfriend","Girlfriends","Girlfriend","0.0","0.0"
"LinearCombinationMatchingRule","lyr_01141","mil_4140","0.27",,"Going Back","Goin Back","Going Back","Goin Back","0.9","0.9","Going Back","Goin Back","Going Back","Goin Back","0.3333333333333333","0.0"
"LinearCombinationMatchingRule","lyr_06012","mil_1112","0.1894736842105263",,"I Just Wanna Be God","I Just Want To Be","I Just Wanna Be God","I Just Want To Be","0.631578947368421","0.631578947368421","I Just Wanna Be God","I Just Want To Be","I Just Wanna Be God","I Just Want To Be","0.42857142857142855","0.0"
"LinearCombinationMatchingRule","lyr_00887","mil_4006","0.075",,"Bluebird","Black","Bluebird","Black","0.25","0.25","Bluebird","Black","Bluebird","Black","0.0","0.0"
"LinearCombinationMatchingRule","lyr_05737","mil_0166","0.1",,"Tulane","Tulisitko","Tulane","Tulisitko","0.33333333333333337","0.33333333333333337","Tulane","Tulisitko","Tulane","Tulisitko","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13026","mil_1986","0.12",,"Shout","Shamu","Shout","Shamu","0.4","0.4","Shout","Shamu","Shout","Shamu","0.0","0.0"
"LinearCombinationMatchingRule","lyr_02944","mil_4049","0.075",,"Cryin","Crackers","Cryin","Crackers","0.25","0.25","Cryin","Crackers","Cryin","Crackers","0.0","0.0"
"LinearCombinationMatchingRule","lyr_01226","mil_0326","0.12",,"Locomotion","Loomer","Locomotion","Loomer","0.4","0.4","Locomotion","Loomer","Locomotion","Loomer","0.0","0.0"
"LinearCombinationMatchingRule","lyr_06120","mil_1938","0.3",,"Intro","Intro","Intro","Intro","1.0","1.0","Intro","Intro","Intro","Intro","1.0","0.0"
"LinearCombinationMatchingRule","lyr_13922","mil_3721","0.11249999999999999",,"Relax","Renegade","Relax","Renegade","0.375","0.375","Relax","Renegade","Relax","Renegade","0.0","0.0"
"LinearCombinationMatchingRule","lyr_02880","mil_0307","0.18333333333333335",,"Walkin In The Rain","Walk In The Night","Walkin In The Rain","Walk In The Night","0.6111111111111112","0.6111111111111112","Walkin In The Rain","Walk In The Night","Walkin In The Rain","Walk In The Night","0.3333333333333333","0.0"
"LinearCombinationMatchingRule","lyr_07073","mil_0498","0.11249999999999999",,"Wave","Warcries","Wave","Warcries","0.375","0.375","Wave","Warcries","Wave","Warcries","0.0","0.0"
"LinearCombinationMatchingRule","lyr_05703","mil_4257","0.2",,"Nadine","Nagin","Nadine","Nagin","0.6666666666666667","0.6666666666666667","Nadine","Nagin","Nadine","Nagin","0.0","0.0"
"LinearCombinationMatchingRule","lyr_08758","mil_3869","0.15",,"Dude","Dumb","Dude","Dumb","0.5","0.5","Dude","Dumb","Dude","Dumb","0.0","0.0"
"LinearCombinationMatchingRule","lyr_03258","mil_3771","0.0857142857142857",,"Frankie","Fresh","Frankie","Fresh","0.2857142857142857","0.2857142857142857","Frankie","Fresh","Frankie","Fresh","0.0","0.0"
"LinearCombinationMatchingRule","lyr_08015","mil_4011","0.3",,"Meet Me In The Morning","Meet Me In The Morning","Meet Me In The Morning","Meet Me In The Morning","1.0","1.0","Meet Me In The Morning","Meet Me In The Morning","Meet Me In The Morning","Meet Me In The Morning","1.0","0.0"
"LinearCombinationMatchingRule","lyr_08011","mil_4109","0.075",,"Unbelievable","Unity","Unbelievable","Unity","0.25","0.25","Unbelievable","Unity","Unbelievable","Unity","0.0","0.0"
"LinearCombinationMatchingRule","lyr_12335","mil_4108","0.075",,"Voyeur","Vodarica","Voyeur","Vodarica","0.25","0.25","Voyeur","Vodarica","Voyeur","Vodarica","0.0","0.0"
"LinearCombinationMatchingRule","lyr_03548","mil_1076","0.1909090909090909",,"The Word","The Workout","The Word","The Workout","0.6363636363636364","0.6363636363636364","The Word","The Workout","The Word","The Workout","0.3333333333333333","0.0"
"LinearCombinationMatchingRule","lyr_12233","mil_3683","0.13333333333333333",,"Nikita","Nightmare","Nikita","Nightmare","0.4444444444444444","0.4444444444444444","Nikita","Nightmare","Nikita","Nightmare","0.0","0.0"
"LinearCombinationMatchingRule","lyr_06665","mil_1819","0.11249999999999999",,"Pioneers","Pierced","Pioneers","Pierced","0.375","0.375","Pioneers","Pierced","Pioneers","Pierced","0.0","0.0"
"LinearCombinationMatchingRule","lyr_06832","mil_3940","0.1285714285714286",,"Modesto","Move","Modesto","Move","0.4285714285714286","0.4285714285714286","Modesto","Move","Modesto","Move","0.0","0.0"
"LinearCombinationMatchingRule","lyr_07494","mil_1399","0.11249999999999999",,"Pariah","Parables","Pariah","Parables","0.375","0.375","Pariah","Parables","Pariah","Parables","0.0","0.0"
"LinearCombinationMatchingRule","lyr_11916","mil_0702","0.1",,"Seduction","Seis","Seduction","Seis","0.33333333333333337","0.33333333333333337","Seduction","Seis","Seduction","Seis","0.0","0.0"
"LinearCombinationMatchingRule","lyr_01529","mil_0154","0.059999999999999984",,"Stickabush","Storm","Stickabush","Storm","0.19999999999999996","0.19999999999999996","Stickabush","Storm","Stickabush","Storm","0.0","0.0"
"LinearCombinationMatchingRule","lyr_04480","mil_0957","0.0818181818181818",,"Peacekeeper","Perhaps","Peacekeeper","Perhaps","0.2727272727272727","0.2727272727272727","Peacekeeper","Perhaps","Peacekeeper","Perhaps","0.0","0.0"
"LinearCombinationMatchingRule","lyr_06648","mil_2614","0.0857142857142857",,"Hostile","Hook","Hostile","Hook","0.2857142857142857","0.2857142857142857","Hostile","Hook","Hostile","Hook","0.0","0.0"
"LinearCombinationMatchingRule","lyr_11311","mil_1694","0.13333333333333333",,"Everyday","Evergreen","Everyday","Evergreen","0.4444444444444444","0.4444444444444444","Everyday","Evergreen","Everyday","Evergreen","0.0","0.0"
"LinearCombinationMatchingRule","lyr_10121","mil_4489","0.11249999999999999",,"Annabel","Anonimos","Annabel","Anonimos","0.375","0.375","Annabel","Anonimos","Annabel","Anonimos","0.0","0.0"
"LinearCombinationMatchingRule","lyr_11533","mil_3612","0.2",,"Beastie Boys","Beatle Boots","Beastie Boys","Beatle Boots","0.6666666666666667","0.6666666666666667","Beastie Boys","Beatle Boots","Beastie Boys","Beatle Boots","0.0","0.0"
"LinearCombinationMatchingRule","lyr_01576","mil_2188","0.15",,"Oooh","Oops","Oooh","Oops","0.5","0.5","Oooh","Oops","Oooh","Oops","0.0","0.0"
"LinearCombinationMatchingRule","lyr_05145","mil_1836","0.3",,"Amazing Grace","Amazing Grace","Amazing Grace","Amazing Grace","1.0","1.0","Amazing Grace","Amazing Grace","Amazing Grace","Amazing Grace","1.0","0.0"
"LinearCombinationMatchingRule","lyr_07553","mil_3748","0.3",,"Breakdown","Breakdown","Breakdown","Breakdown","1.0","1.0","Breakdown","Breakdown","Breakdown","Breakdown","1.0","0.0"
"LinearCombinationMatchingRule","lyr_12781","mil_3895","0.11249999999999999",,"Believe","Betrayed","Believe","Betrayed","0.375","0.375","Believe","Betrayed","Believe","Betrayed","0.0","0.0"
"LinearCombinationMatchingRule","lyr_06932","mil_3126","0.1",,"Mango","Marija","Mango","Marija","0.33333333333333337","0.33333333333333337","Mango","Marija","Mango","Marija","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13912","mil_4329","0.1",,"Shakedown","Shivers","Shakedown","Shivers","0.33333333333333337","0.33333333333333337","Shakedown","Shivers","Shakedown","Shivers","0.0","0.0"
"LinearCombinationMatchingRule","lyr_11264","mil_0601","0.3",,"Soon","Soon","Soon","Soon","1.0","1.0","Soon","Soon","Soon","Soon","1.0","0.0"
"LinearCombinationMatchingRule","lyr_05190","mil_4145","0.3",,"Rudolph The Red Nosed Reindeer","Rudolph The Red Nosed Reindeer","Rudolph The Red Nosed Reindeer","Rudolph The Red Nosed Reindeer","1.0","1.0","Rudolph The Red Nosed Reindeer","Rudolph The Red Nosed Reindeer","Rudolph The Red Nosed Reindeer","Rudolph The Red Nosed Reindeer","1.0","0.0"
"LinearCombinationMatchingRule","lyr_13490","mil_2319","0.18461538461538463",,"Lady Strange","Lady Stardust","Lady Strange","Lady Stardust","0.6153846153846154","0.6153846153846154","Lady Strange","Lady Stardust","Lady Strange","Lady Stardust","0.3333333333333333","0.0"
"LinearCombinationMatchingRule","lyr_02355","mil_2274","0.3",,"Close To You","Close To You","Close To You","Close To You","1.0","1.0","Close To You","Close To You","Close To You","Close To You","1.0","0.0"
"LinearCombinationMatchingRule","lyr_12305","mil_1721","0.11249999999999999",,"Bleeding","Blue","Bleeding","Blue","0.375","0.375","Bleeding","Blue","Bleeding","Blue","0.0","0.0"
"LinearCombinationMatchingRule","lyr_04656","mil_1412","0.09000000000000001",,"Landslide","Lamiglówka","Landslide","Lamiglówka","0.30000000000000004","0.30000000000000004","Landslide","Lamiglówka","Landslide","Lamiglówka","0.0","0.0"
"LinearCombinationMatchingRule","lyr_05350","mil_0096","0.3",,"White Christmas","White Christmas","White Christmas","White Christmas","1.0","1.0","White Christmas","White Christmas","White Christmas","White Christmas","1.0","0.0"
"LinearCombinationMatchingRule","lyr_10635","mil_2764","0.22499999999999998",,"Blame It On Cain","Blame It On The Rain","Blame It On Cain","Blame It On The Rain","0.75","0.75","Blame It On Cain","Blame It On The Rain","Blame It On Cain","Blame It On The Rain","0.5","0.0"
"LinearCombinationMatchingRule","lyr_13922","mil_1766","0.11249999999999999",,"Relax","Revolver","Relax","Revolver","0.375","0.375","Relax","Revolver","Relax","Revolver","0.0","0.0"
"LinearCombinationMatchingRule","lyr_00691","mil_4722","0.165",,"End Of The Beginning","End Of The World","End Of The Beginning","End Of The World","0.55","0.55","End Of The Beginning","End Of The World","End Of The Beginning","End Of The World","0.6","0.0"
"LinearCombinationMatchingRule","lyr_13558","mil_0425","0.21428571428571427",,"Bakery","Battery","Bakery","Battery","0.7142857142857143","0.7142857142857143","Bakery","Battery","Bakery","Battery","0.0","0.0"
"LinearCombinationMatchingRule","lyr_05869","mil_2986","0.27",,"Take It Like A Woman","Take It Like A Man","Take It Like A Woman","Take It Like A Man","0.9","0.9","Take It Like A Woman","Take It Like A Man","Take It Like A Woman","Take It Like A Man","0.6666666666666666","0.0"
"LinearCombinationMatchingRule","lyr_07026","mil_2811","0.1",,"Hotwax","Home","Hotwax","Home","0.33333333333333337","0.33333333333333337","Hotwax","Home","Hotwax","Home","0.0","0.0"
"LinearCombinationMatchingRule","lyr_00040","mil_3761","0.09230769230769231",,"Supersymmetry","Sunshine","Supersymmetry","Sunshine","0.3076923076923077","0.3076923076923077","Supersymmetry","Sunshine","Supersymmetry","Sunshine","0.0","0.0"
"LinearCombinationMatchingRule","lyr_09215","mil_1951","0.06666666666666667",,"Hollywood","Home","Hollywood","Home","0.2222222222222222","0.2222222222222222","Hollywood","Home","Hollywood","Home","0.0","0.0"
"LinearCombinationMatchingRule","lyr_00690","mil_3316","0.15",,"Loner","Loverman","Loner","Loverman","0.5","0.5","Loner","Loverman","Loner","Loverman","0.0","0.0"
"LinearCombinationMatchingRule","lyr_00683","mil_3983","0.09000000000000001",,"Methademic","Memories","Methademic","Memories","0.30000000000000004","0.30000000000000004","Methademic","Memories","Methademic","Memories","0.0","0.0"
"LinearCombinationMatchingRule","lyr_02702","mil_1928","0.3",,"I Want Your Sex","I Want Your Sex","I Want Your Sex","I Want Your Sex","1.0","1.0","I Want Your Sex","I Want Your Sex","I Want Your Sex","I Want Your Sex","1.0","0.0"
"LinearCombinationMatchingRule","lyr_09144","mil_2844","0.3",,"Bad Luck","Bad Luck","Bad Luck","Bad Luck","1.0","1.0","Bad Luck","Bad Luck","Bad Luck","Bad Luck","1.0","0.0"
"LinearCombinationMatchingRule","lyr_11287","mil_4727","0.3",,"Lucille","Lucille","Lucille","Lucille","1.0","1.0","Lucille","Lucille","Lucille","Lucille","1.0","0.0"
"LinearCombinationMatchingRule","lyr_04556","mil_1144","0.15",,"Dissatisfied","Disguises","Dissatisfied","Disguises","0.5","0.5","Dissatisfied","Disguises","Dissatisfied","Disguises","0.0","0.0"
"LinearCombinationMatchingRule","lyr_00565","mil_0204","0.06666666666666667",,"Surprises","Sunny","Surprises","Sunny","0.2222222222222222","0.2222222222222222","Surprises","Sunny","Surprises","Sunny","0.0","0.0"
"LinearCombinationMatchingRule","lyr_06069","mil_3167","0.10909090909090909",,"Brother","Brainfeeder","Brother","Brainfeeder","0.36363636363636365","0.36363636363636365","Brother","Brainfeeder","Brother","Brainfeeder","0.0","0.0"
"LinearCombinationMatchingRule","lyr_04525","mil_3756","0.15",,"Storms","Stop","Storms","Stop","0.5","0.5","Storms","Stop","Storms","Stop","0.0","0.0"
"LinearCombinationMatchingRule","lyr_00565","mil_1536","0.1",,"Surprises","Summer","Surprises","Summer","0.33333333333333337","0.33333333333333337","Surprises","Summer","Surprises","Summer","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13357","mil_1360","0.26666666666666666",,"Sometimes","Sometime","Sometimes","Sometime","0.8888888888888888","0.8888888888888888","Sometimes","Sometime","Sometimes","Sometime","0.0","0.0"
"LinearCombinationMatchingRule","lyr_11817","mil_1402","0.11249999999999999",,"Renegade","Replaced","Renegade","Replaced","0.375","0.375","Renegade","Replaced","Renegade","Replaced","0.0","0.0"
"LinearCombinationMatchingRule","lyr_02857","mil_1673","0.18",,"So Tired","Sour Times","So Tired","Sour Times","0.6","0.6","So Tired","Sour Times","So Tired","Sour Times","0.0","0.0"
"LinearCombinationMatchingRule","lyr_07429","mil_0957","0.0857142857142857",,"People","Perhaps","People","Perhaps","0.2857142857142857","0.2857142857142857","People","Perhaps","People","Perhaps","0.0","0.0"
"LinearCombinationMatchingRule","lyr_06131","mil_1233","0.0857142857142857",,"Cherry","Changes","Cherry","Changes","0.2857142857142857","0.2857142857142857","Cherry","Changes","Cherry","Changes","0.0","0.0"
"LinearCombinationMatchingRule","lyr_01050","mil_0763","0.075",,"Pierre","Piramida","Pierre","Piramida","0.25","0.25","Pierre","Piramida","Pierre","Piramida","0.0","0.0"
"LinearCombinationMatchingRule","lyr_00442","mil_0030","0.15",,"Microbes","Mirage","Microbes","Mirage","0.5","0.5","Microbes","Mirage","Microbes","Mirage","0.0","0.0"
"LinearCombinationMatchingRule","lyr_08257","mil_3056","0.3",,"Steal Away","Steal Away","Steal Away","Steal Away","1.0","1.0","Steal Away","Steal Away","Steal Away","Steal Away","1.0","0.0"
"LinearCombinationMatchingRule","lyr_07553","mil_0658","0.13333333333333333",,"Breakdown","Breed","Breakdown","Breed","0.4444444444444444","0.4444444444444444","Breakdown","Breed","Breakdown","Breed","0.0","0.0"
"LinearCombinationMatchingRule","lyr_12102","mil_4455","0.0857142857142857",,"Trapped","Trilogy","Trapped","Trilogy","0.2857142857142857","0.2857142857142857","Trapped","Trilogy","Trapped","Trilogy","0.0","0.0"
"LinearCombinationMatchingRule","lyr_10389","mil_0129","0.059999999999999984",,"Chelsea","Chonkyfire","Chelsea","Chonkyfire","0.19999999999999996","0.19999999999999996","Chelsea","Chonkyfire","Chelsea","Chonkyfire","0.0","0.0"
"LinearCombinationMatchingRule","lyr_06878","mil_1622","0.06666666666666667",,"Derelict","Destroyer","Derelict","Destroyer","0.2222222222222222","0.2222222222222222","Derelict","Destroyer","Derelict","Destroyer","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13525","mil_1102","0.15",,"Love","Loomer","Love","Loomer","0.5","0.5","Love","Loomer","Love","Loomer","0.0","0.0"
"LinearCombinationMatchingRule","lyr_09407","mil_0610","0.075",,"Ink","Insomnia","Ink","Insomnia","0.25","0.25","Ink","Insomnia","Ink","Insomnia","0.0","0.0"
"LinearCombinationMatchingRule","lyr_07428","mil_4171","0.06521739130434781",,"I M Every Woman Respect","Im Evil","I M Every Woman Respect","Im Evil","0.21739130434782605","0.21739130434782605","I M Every Woman Respect","Im Evil","I M Every Woman Respect","Im Evil","0.0","0.0"
"LinearCombinationMatchingRule","lyr_03165","mil_2612","0.11249999999999999",,"Magnolia","Maida","Magnolia","Maida","0.375","0.375","Magnolia","Maida","Magnolia","Maida","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13026","mil_1548","0.13333333333333333",,"Shout","Should...","Shout","Should...","0.4444444444444444","0.4444444444444444","Shout","Should...","Shout","Should...","0.0","0.0"
"LinearCombinationMatchingRule","lyr_10051","mil_1070","0.1",,"Katmandu","Kalabalak","Katmandu","Kalabalak","0.33333333333333337","0.33333333333333337","Katmandu","Kalabalak","Katmandu","Kalabalak","0.0","0.0"
"LinearCombinationMatchingRule","lyr_01234","mil_0497","0.075",,"Corazon","Consequences","Corazon","Consequences","0.25","0.25","Corazon","Consequences","Corazon","Consequences","0.0","0.0"
"LinearCombinationMatchingRule","lyr_12853","mil_1520","0.1",,"Amy","Amanda","Amy","Amanda","0.33333333333333337","0.33333333333333337","Amy","Amanda","Amy","Amanda","0.0","0.0"
"LinearCombinationMatchingRule","lyr_09213","mil_4426","0.09000000000000001",,"Invitation","Interludio","Invitation","Interludio","0.30000000000000004","0.30000000000000004","Invitation","Interludio","Invitation","Interludio","0.0","0.0"
"LinearCombinationMatchingRule","lyr_08834","mil_4338","0.12352941176470587",,"Lightning Strikes","Little Stereo","Lightning Strikes","Little Stereo","0.4117647058823529","0.4117647058823529","Lightning Strikes","Little Stereo","Lightning Strikes","Little Stereo","0.0","0.0"
"LinearCombinationMatchingRule","lyr_12397","mil_1178","0.0857142857142857",,"Ticking","Titanic","Ticking","Titanic","0.2857142857142857","0.2857142857142857","Ticking","Titanic","Ticking","Titanic","0.0","0.0"
"LinearCombinationMatchingRule","lyr_07039","mil_3816","0.09000000000000001",,"Chemtrails","Check","Chemtrails","Check","0.30000000000000004","0.30000000000000004","Chemtrails","Check","Chemtrails","Check","0.0","0.0"
"LinearCombinationMatchingRule","lyr_12885","mil_4731","0.1285714285714286",,"Madness","Mate","Madness","Mate","0.4285714285714286","0.4285714285714286","Madness","Mate","Madness","Mate","0.0","0.0"
"LinearCombinationMatchingRule","lyr_05791","mil_1748","0.075",,"Sentinel","Searchin","Sentinel","Searchin","0.25","0.25","Sentinel","Searchin","Sentinel","Searchin","0.0","0.0"
"LinearCombinationMatchingRule","lyr_10881","mil_0679","0.3",,"Faith","Faith","Faith","Faith","1.0","1.0","Faith","Faith","Faith","Faith","1.0","0.0"
"LinearCombinationMatchingRule","lyr_05414","mil_2631","0.2571428571428572",,"Kisses Of Fire","Kiss Of Fire","Kisses Of Fire","Kiss Of Fire","0.8571428571428572","0.8571428571428572","Kisses Of Fire","Kiss Of Fire","Kisses Of Fire","Kiss Of Fire","0.5","0.0"
"LinearCombinationMatchingRule","lyr_06589","mil_4662","0.0857142857142857",,"Detour","Delight","Detour","Delight","0.2857142857142857","0.2857142857142857","Detour","Delight","Detour","Delight","0.0","0.0"
"LinearCombinationMatchingRule","lyr_02386","mil_2711","0.3",,"I Believe","I Believe","I Believe","I Believe","1.0","1.0","I Believe","I Believe","I Believe","I Believe","1.0","0.0"
"LinearCombinationMatchingRule","lyr_12397","mil_1143","0.06666666666666667",,"Ticking","Tightrope","Ticking","Tightrope","0.2222222222222222","0.2222222222222222","Ticking","Tightrope","Ticking","Tightrope","0.0","0.0"
"LinearCombinationMatchingRule","lyr_04415","mil_0781","0.1",,"Songbird","Socialist","Songbird","Socialist","0.33333333333333337","0.33333333333333337","Songbird","Socialist","Songbird","Socialist","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13354","mil_0601","0.11249999999999999",,"Somebody","Soon","Somebody","Soon","0.375","0.375","Somebody","Soon","Somebody","Soon","0.0","0.0"
"LinearCombinationMatchingRule","lyr_10858","mil_1718","0.075",,"Bloodflowers","Blaze","Bloodflowers","Blaze","0.25","0.25","Bloodflowers","Blaze","Bloodflowers","Blaze","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13154","mil_4439","0.12",,"Shout","Shine","Shout","Shine","0.4","0.4","Shout","Shine","Shout","Shine","0.0","0.0"
"LinearCombinationMatchingRule","lyr_03357","mil_1316","0.12",,"War","Waves","War","Waves","0.4","0.4","War","Waves","War","Waves","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13603","mil_1748","0.11249999999999999",,"Seven","Searchin","Seven","Searchin","0.375","0.375","Seven","Searchin","Seven","Searchin","0.0","0.0"
"LinearCombinationMatchingRule","lyr_07961","mil_0392","0.059999999999999984",,"Mozambique","Moths","Mozambique","Moths","0.19999999999999996","0.19999999999999996","Mozambique","Moths","Mozambique","Moths","0.0","0.0"
"LinearCombinationMatchingRule","lyr_01837","mil_2404","0.3",,"Blowin In The Wind","Blowin In The Wind","Blowin In The Wind","Blowin In The Wind","1.0","1.0","Blowin In The Wind","Blowin In The Wind","Blowin In The Wind","Blowin In The Wind","1.0","0.0"
"LinearCombinationMatchingRule","lyr_11861","mil_0916","0.15",,"Stan","Stranded","Stan","Stranded","0.5","0.5","Stan","Stranded","Stan","Stranded","0.0","0.0"
"LinearCombinationMatchingRule","lyr_10326","mil_4391","0.0857142857142857",,"Success","Susanne","Success","Susanne","0.2857142857142857","0.2857142857142857","Success","Susanne","Success","Susanne","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13232","mil_3181","0.05454545454545453",,"Macrovision","Mandela","Macrovision","Mandela","0.18181818181818177","0.18181818181818177","Macrovision","Mandela","Macrovision","Mandela","0.0","0.0"
"LinearCombinationMatchingRule","lyr_02016","mil_2302","0.059999999999999984",,"Revenge","Resolution","Revenge","Resolution","0.19999999999999996","0.19999999999999996","Revenge","Resolution","Revenge","Resolution","0.0","0.0"
"LinearCombinationMatchingRule","lyr_03304","mil_3656","0.0857142857142857",,"Fire","Figfoot","Fire","Figfoot","0.2857142857142857","0.2857142857142857","Fire","Figfoot","Fire","Figfoot","0.0","0.0"
"LinearCombinationMatchingRule","lyr_00565","mil_3745","0.1",,"Surprises","Superstar","Surprises","Superstar","0.33333333333333337","0.33333333333333337","Surprises","Superstar","Surprises","Superstar","0.0","0.0"
"LinearCombinationMatchingRule","lyr_07026","mil_2614","0.1",,"Hotwax","Hook","Hotwax","Hook","0.33333333333333337","0.33333333333333337","Hotwax","Hook","Hotwax","Hook","0.0","0.0"
"LinearCombinationMatchingRule","lyr_04532","mil_3351","0.09000000000000001",,"Come","Connection","Come","Connection","0.30000000000000004","0.30000000000000004","Come","Connection","Come","Connection","0.0","0.0"
"LinearCombinationMatchingRule","lyr_02266","mil_3849","0.09000000000000001",,"Indiscreet","Intro","Indiscreet","Intro","0.30000000000000004","0.30000000000000004","Indiscreet","Intro","Indiscreet","Intro","0.0","0.0"
"LinearCombinationMatchingRule","lyr_02563","mil_1399","0.075",,"Patience","Parables","Patience","Parables","0.25","0.25","Patience","Parables","Patience","Parables","0.0","0.0"
"LinearCombinationMatchingRule","lyr_07372","mil_3832","0.13",,"I Wonder Where Are You Tonight","I Wonder Whats Become Of Sally","I Wonder Where Are You Tonight","I Wonder Whats Become Of Sally","0.43333333333333335","0.43333333333333335","I Wonder Where Are You Tonight","I Wonder Whats Become Of Sally","I Wonder Where Are You Tonight","I Wonder Whats Become Of Sally","0.2","0.0"
"LinearCombinationMatchingRule","lyr_08758","mil_1624","0.1",,"Dude","Duhovi","Dude","Duhovi","0.33333333333333337","0.33333333333333337","Dude","Duhovi","Dude","Duhovi","0.0","0.0"
"LinearCombinationMatchingRule","lyr_02687","mil_3215","0.12499999999999999",,"Bad Boys","Baboons Bood","Bad Boys","Baboons Bood","0.41666666666666663","0.41666666666666663","Bad Boys","Baboons Bood","Bad Boys","Baboons Bood","0.0","0.0"
"LinearCombinationMatchingRule","lyr_10845","mil_2905","0.3",,"Prayers For Rain","Prayers For Rain","Prayers For Rain","Prayers For Rain","1.0","1.0","Prayers For Rain","Prayers For Rain","Prayers For Rain","Prayers For Rain","1.0","0.0"
"LinearCombinationMatchingRule","lyr_10823","mil_3382","0.1",,"Burn","Butter","Burn","Butter","0.33333333333333337","0.33333333333333337","Burn","Butter","Burn","Butter","0.0","0.0"
