"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","0-MusicSongGenreComparatorLevenshtein-record1Value","0-MusicSongGenreComparatorLevenshtein-record2Value","0-MusicSongGenreComparatorLevenshtein-record1PreprocessedValue","0-MusicSongGenreComparatorLevenshtein-record2PreprocessedValue","0-MusicSongGenreComparatorLevenshtein-similarity","0-MusicSongGenreComparatorLevenshtein-postproccesedSimilarity","1-MusicSongNameComparatorJaccard-record1Value","1-MusicSongNameComparatorJaccard-record2Value","1-MusicSongNameComparatorJaccard-record1PreprocessedValue","1-MusicSongNameComparatorJaccard-record2PreprocessedValue","1-MusicSongNameComparatorJaccard-similarity","1-MusicSongNameComparatorJaccard-postproccesedSimilarity"
"LinearCombinationMatchingRule","lyr_00683","mil_3983","0.125",,"Rock","Electronic, Rock","Rock","Electronic, Rock","0.25","0.25","Methademic","Memories","Methademic","Memories","0.0","0.0"
"LinearCombinationMatchingRule","lyr_03302","mil_2110","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Someday","Sometimes","Someday","Sometimes","0.0","0.0"
"LinearCombinationMatchingRule","lyr_12628","mil_0785","0.04999999999999999",,"Rock","Folk, World, Country","Rock","Folk, World, Country","0.09999999999999998","0.09999999999999998","Basque","Bamboleo","Basque","Bamboleo","0.0","0.0"
"LinearCombinationMatchingRule","lyr_06356","mil_4785","0.04545454545454547",,"Rock","Funk / Soul","Rock","Funk / Soul","0.09090909090909094","0.09090909090909094","Bugler","Butterfly","Bugler","Butterfly","0.0","0.0"
"LinearCombinationMatchingRule","lyr_08794","mil_2635","0.04999999999999999",,"Rock","Folk, World, Country","Rock","Folk, World, Country","0.09999999999999998","0.09999999999999998","Combination","Confusion","Combination","Confusion","0.0","0.0"
"LinearCombinationMatchingRule","lyr_12781","mil_0136","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Believe","Berlin","Believe","Berlin","0.0","0.0"
"LinearCombinationMatchingRule","lyr_03705","mil_0274","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Revenge","Release","Revenge","Release","0.0","0.0"
"LinearCombinationMatchingRule","lyr_02551","mil_1393","0.0",,"Jazz","Electronic, Funk / Soul","Jazz","Electronic, Funk / Soul","0.0","0.0","Bewitched Bothered And Bewildered","Bewitched Bothered And Bewildered","Bewitched Bothered And Bewildered","Bewitched Bothered And Bewildered","1.0","0.0"
"LinearCombinationMatchingRule","lyr_03450","mil_0143","0.04878048780487804",,"Rock","Electronic, Rock, Funk / Soul, Blues, Pop","Rock","Electronic, Rock, Funk / Soul, Blues, Pop","0.09756097560975607","0.09756097560975607","Protection","Primary","Protection","Primary","0.0","0.0"
"LinearCombinationMatchingRule","lyr_08950","mil_3748","0.04545454545454547",,"Rock","Funk / Soul","Rock","Funk / Soul","0.09090909090909094","0.09090909090909094","Broadway","Breakdown","Broadway","Breakdown","0.0","0.0"
"LinearCombinationMatchingRule","lyr_04613","mil_0906","0.08695652173913043",,"Rock","Electronic, Funk / Soul","Rock","Electronic, Funk / Soul","0.17391304347826086","0.17391304347826086","Stand On The Rock","Standing On The Top","Stand On The Rock","Standing On The Top","0.3333333333333333","0.0"
"LinearCombinationMatchingRule","lyr_07445","mil_1177","0.04999999999999999",,"Rock","Folk, World, Country","Rock","Folk, World, Country","0.09999999999999998","0.09999999999999998","Sound Of A Gun","Son Of A Preacher Man","Sound Of A Gun","Son Of A Preacher Man","0.2857142857142857","0.0"
"LinearCombinationMatchingRule","lyr_12046","mil_1451","0.04545454545454547",,"Hip-Hop","Funk / Soul","Hip-Hop","Funk / Soul","0.09090909090909094","0.09090909090909094","Hellbound","Hero","Hellbound","Hero","0.0","0.0"
"LinearCombinationMatchingRule","lyr_00683","mil_1395","0.04545454545454547",,"Rock","Funk / Soul","Rock","Funk / Soul","0.09090909090909094","0.09090909090909094","Methademic","Melody","Methademic","Melody","0.0","0.0"
"LinearCombinationMatchingRule","lyr_12511","mil_3786","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Stormbringer","Stupidmop","Stormbringer","Stupidmop","0.0","0.0"
"LinearCombinationMatchingRule","lyr_09257","mil_2363","0.04545454545454547",,"Rock","Funk / Soul","Rock","Funk / Soul","0.09090909090909094","0.09090909090909094","Marianne","Mabellene","Marianne","Mabellene","0.0","0.0"
"LinearCombinationMatchingRule","lyr_02372","mil_4767","0.0",,"Jazz","Electronic, Pop","Jazz","Electronic, Pop","0.0","0.0","Falling In Love With Love","Falling In Love Again","Falling In Love With Love","Falling In Love Again","0.6","0.0"
"LinearCombinationMatchingRule","lyr_08605","mil_3474","0.07692307692307693",,"Rock","Rock, Folk, World, Country","Rock","Rock, Folk, World, Country","0.15384615384615385","0.15384615384615385","Home","Horn","Home","Horn","0.0","0.0"
"LinearCombinationMatchingRule","lyr_03340","mil_2401","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Deportee","Deadline","Deportee","Deadline","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13154","mil_4696","0.021739130434782594",,"Pop","Electronic, Funk / Soul","Pop","Electronic, Funk / Soul","0.04347826086956519","0.04347826086956519","Shout","She","Shout","She","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13018","mil_0750","0.04545454545454547",,"Rock","Funk / Soul","Rock","Funk / Soul","0.09090909090909094","0.09090909090909094","Fraulein","Frisky","Fraulein","Frisky","0.0","0.0"
"LinearCombinationMatchingRule","lyr_09858","mil_2814","0.09999999999999998",,"Pop","Electronic, Pop","Pop","Electronic, Pop","0.19999999999999996","0.19999999999999996","Who","Why","Who","Why","0.0","0.0"
"LinearCombinationMatchingRule","lyr_00565","mil_0457","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Surprises","Sugarlight","Surprises","Sugarlight","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13139","mil_2598","0.125",,"Pop","Rock","Pop","Rock","0.25","0.25","Perfect","Penetration","Perfect","Penetration","0.0","0.0"
"LinearCombinationMatchingRule","lyr_00908","mil_4376","0.09090909090909088",,"R & B","Funk / Soul","R & B","Funk / Soul","0.18181818181818177","0.18181818181818177","Magic Road","Many Roads","Magic Road","Many Roads","0.0","0.0"
"LinearCombinationMatchingRule","lyr_07428","mil_4171","0.06666666666666665",,"R & B","Electronic, Pop","R & B","Electronic, Pop","0.1333333333333333","0.1333333333333333","I M Every Woman Respect","Im Evil","I M Every Woman Respect","Im Evil","0.0","0.0"
"LinearCombinationMatchingRule","lyr_12114","mil_2464","0.4285714285714286",,"Hip-Hop","Hip Hop","Hip-Hop","Hip Hop","0.8571428571428572","0.8571428571428572","Life","Liberation","Life","Liberation","0.0","0.0"
"LinearCombinationMatchingRule","lyr_02045","mil_1156","0.04545454545454547",,"Pop","Funk / Soul","Pop","Funk / Soul","0.09090909090909094","0.09090909090909094","Precious","Pray","Precious","Pray","0.0","0.0"
"LinearCombinationMatchingRule","lyr_12853","mil_1520","0.04545454545454547",,"Rock","Funk / Soul","Rock","Funk / Soul","0.09090909090909094","0.09090909090909094","Amy","Amanda","Amy","Amanda","0.0","0.0"
"LinearCombinationMatchingRule","lyr_08594","mil_2300","0.0",,"Rock","Hip Hop","Rock","Hip Hop","0.0","0.0","Streetlights","Stan","Streetlights","Stan","0.0","0.0"
"LinearCombinationMatchingRule","lyr_10260","mil_2014","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Bedlam","Beany","Bedlam","Beany","0.0","0.0"
"LinearCombinationMatchingRule","lyr_12618","mil_0091","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Red","Rely","Red","Rely","0.0","0.0"
"LinearCombinationMatchingRule","lyr_11679","mil_4672","0.0",,"Hip-Hop","Rock","Hip-Hop","Rock","0.0","0.0","Tonya","Toulouse","Tonya","Toulouse","0.0","0.0"
"LinearCombinationMatchingRule","lyr_07469","mil_4049","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Credit","Crackers","Credit","Crackers","0.0","0.0"
"LinearCombinationMatchingRule","lyr_10915","mil_1902","0.04999999999999999",,"Rock","Folk, World, Country","Rock","Folk, World, Country","0.09999999999999998","0.09999999999999998","Sirensong","Silhouettes","Sirensong","Silhouettes","0.0","0.0"
"LinearCombinationMatchingRule","lyr_09000","mil_2604","0.04545454545454547",,"Rock","Funk / Soul","Rock","Funk / Soul","0.09090909090909094","0.09090909090909094","Garageland","Gangsters","Garageland","Gangsters","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13934","mil_0425","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Backroom","Battery","Backroom","Battery","0.0","0.0"
"LinearCombinationMatchingRule","lyr_00094","mil_3994","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Intervention","Intricacy","Intervention","Intricacy","0.0","0.0"
"LinearCombinationMatchingRule","lyr_02787","mil_3509","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Alberta","Alive","Alberta","Alive","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13886","mil_1511","0.04545454545454547",,"Rock","Funk / Soul","Rock","Funk / Soul","0.09090909090909094","0.09090909090909094","I Want You","I Want You","I Want You","I Want You","1.0","0.0"
"LinearCombinationMatchingRule","lyr_06352","mil_0249","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Old John Robertson Single Version","Old John Robertson","Old John Robertson Single Version","Old John Robertson","0.6","0.0"
"LinearCombinationMatchingRule","lyr_13026","mil_2666","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Shout","She","Shout","She","0.0","0.0"
"LinearCombinationMatchingRule","lyr_11099","mil_4607","0.04545454545454547",,"Rock","Funk / Soul","Rock","Funk / Soul","0.09090909090909094","0.09090909090909094","Takin Me Back","Take Me Back","Takin Me Back","Take Me Back","0.5","0.0"
"LinearCombinationMatchingRule","lyr_12021","mil_3528","0.04545454545454547",,"Hip-Hop","Funk / Soul","Hip-Hop","Funk / Soul","0.09090909090909094","0.09090909090909094","Criminal","Cradle","Criminal","Cradle","0.0","0.0"
"LinearCombinationMatchingRule","lyr_07365","mil_0771","0.0625",,"R & B","Funk / Soul, Pop","R & B","Funk / Soul, Pop","0.125","0.125","Sparkle","Sparkle","Sparkle","Sparkle","1.0","0.0"
"LinearCombinationMatchingRule","lyr_02024","mil_3388","0.125",,"Pop","Rock","Pop","Rock","0.25","0.25","Revival","Reservations","Revival","Reservations","0.0","0.0"
"LinearCombinationMatchingRule","lyr_10887","mil_3117","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Secrets","Sensation","Secrets","Sensation","0.0","0.0"
"LinearCombinationMatchingRule","lyr_10038","mil_2212","0.0",,"Rock","Hip Hop","Rock","Hip Hop","0.0","0.0","Jesus","Jezebel","Jesus","Jezebel","0.0","0.0"
"LinearCombinationMatchingRule","lyr_07259","mil_2302","0.09090909090909088",,"R & B","Funk / Soul","R & B","Funk / Soul","0.18181818181818177","0.18181818181818177","Respect","Resolution","Respect","Resolution","0.0","0.0"
"LinearCombinationMatchingRule","lyr_03476","mil_1843","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Marie","Mary","Marie","Mary","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13417","mil_4049","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Cry","Crackers","Cry","Crackers","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13198","mil_0602","0.025000000000000022",,"Pop","Folk, World, Country","Pop","Folk, World, Country","0.050000000000000044","0.050000000000000044","Heaven","Heartaches","Heaven","Heartaches","0.0","0.0"
"LinearCombinationMatchingRule","lyr_03174","mil_4556","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Lies","Lithium","Lies","Lithium","0.0","0.0"
"LinearCombinationMatchingRule","lyr_02009","mil_1402","0.125",,"Pop","Rock","Pop","Rock","0.25","0.25","Regrets","Replaced","Regrets","Replaced","0.0","0.0"
"LinearCombinationMatchingRule","lyr_07214","mil_0579","0.04999999999999999",,"R & B","Electronic","R & B","Electronic","0.09999999999999998","0.09999999999999998","Pitiful","Picnic","Pitiful","Picnic","0.0","0.0"
"LinearCombinationMatchingRule","lyr_02977","mil_3129","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Toad","Tonite","Toad","Tonite","0.0","0.0"
"LinearCombinationMatchingRule","lyr_00561","mil_1412","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Laura","Lamiglówka","Laura","Lamiglówka","0.0","0.0"
"LinearCombinationMatchingRule","lyr_05214","mil_2514","0.04545454545454547",,"Country","Funk / Soul","Country","Funk / Soul","0.09090909090909094","0.09090909090909094","Hello God","Hes Gone","Hello God","Hes Gone","0.0","0.0"
"LinearCombinationMatchingRule","lyr_03407","mil_0889","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Dedication","Desire","Dedication","Desire","0.0","0.0"
"LinearCombinationMatchingRule","lyr_03862","mil_3072","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Candidate","Canary","Candidate","Canary","0.0","0.0"
"LinearCombinationMatchingRule","lyr_11537","mil_3953","0.0",,"Hip-Hop","Rock","Hip-Hop","Rock","0.0","0.0","Gratitude","Grace","Gratitude","Grace","0.0","0.0"
"LinearCombinationMatchingRule","lyr_04226","mil_1232","0.04545454545454547",,"Rock","Funk / Soul","Rock","Funk / Soul","0.09090909090909094","0.09090909090909094","Reality","Renegade","Reality","Renegade","0.0","0.0"
"LinearCombinationMatchingRule","lyr_01325","mil_3600","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Communique","Complicated","Communique","Complicated","0.0","0.0"
"LinearCombinationMatchingRule","lyr_09257","mil_2375","0.04999999999999999",,"Rock","Folk, World, Country","Rock","Folk, World, Country","0.09999999999999998","0.09999999999999998","Marianne","Marica","Marianne","Marica","0.0","0.0"
"LinearCombinationMatchingRule","lyr_03818","mil_3057","0.04878048780487804",,"Rock","Electronic, Rock, Funk / Soul, Blues, Pop","Rock","Electronic, Rock, Funk / Soul, Blues, Pop","0.09756097560975607","0.09756097560975607","Fashion","Faith","Fashion","Faith","0.0","0.0"
"LinearCombinationMatchingRule","lyr_01529","mil_0119","0.043478260869565244",,"Hip-Hop","Electronic, Funk / Soul","Hip-Hop","Electronic, Funk / Soul","0.08695652173913049","0.08695652173913049","Stickabush","Stand!","Stickabush","Stand!","0.0","0.0"
"LinearCombinationMatchingRule","lyr_01401","mil_2981","0.5",,"Electronic","Electronic","Electronic","Electronic","1.0","1.0","Raf","Razzia","Raf","Razzia","0.0","0.0"
"LinearCombinationMatchingRule","lyr_00298","mil_0480","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Greece","Grace","Greece","Grace","0.0","0.0"
"LinearCombinationMatchingRule","lyr_03755","mil_0959","0.08695652173913043",,"Rock","Electronic, Funk / Soul","Rock","Electronic, Funk / Soul","0.17391304347826086","0.17391304347826086","Depression","Deeper","Depression","Deeper","0.0","0.0"
"LinearCombinationMatchingRule","lyr_06132","mil_1757","0.0",,"Jazz","Funk / Soul","Jazz","Funk / Soul","0.0","0.0","Cupid","Cuckoo","Cupid","Cuckoo","0.0","0.0"
"LinearCombinationMatchingRule","lyr_00565","mil_0402","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Surprises","Sulk","Surprises","Sulk","0.0","0.0"
"LinearCombinationMatchingRule","lyr_01742","mil_1327","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Help Me Make It Through The Night","Help Me Mary","Help Me Make It Through The Night","Help Me Mary","0.25","0.0"
"LinearCombinationMatchingRule","lyr_04522","mil_3474","0.07692307692307693",,"Rock","Rock, Folk, World, Country","Rock","Rock, Folk, World, Country","0.15384615384615385","0.15384615384615385","Hollywood","Horn","Hollywood","Horn","0.0","0.0"
"LinearCombinationMatchingRule","lyr_12102","mil_1788","0.04545454545454547",,"Hip-Hop","Funk / Soul","Hip-Hop","Funk / Soul","0.09090909090909094","0.09090909090909094","Trapped","Tragedy","Trapped","Tragedy","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13989","mil_2986","0.04999999999999999",,"Rock","Folk, World, Country","Rock","Folk, World, Country","0.09999999999999998","0.09999999999999998","Take It Like A Friend","Take It Like A Man","Take It Like A Friend","Take It Like A Man","0.6666666666666666","0.0"
"LinearCombinationMatchingRule","lyr_10676","mil_2014","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Beautiful","Beany","Beautiful","Beany","0.0","0.0"
"LinearCombinationMatchingRule","lyr_06589","mil_0481","0.04545454545454547",,"Rock","Funk / Soul","Rock","Funk / Soul","0.09090909090909094","0.09090909090909094","Detour","Desperado","Detour","Desperado","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13558","mil_0059","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Bakery","Bangcrazy","Bakery","Bangcrazy","0.0","0.0"
"LinearCombinationMatchingRule","lyr_01394","mil_3282","0.09999999999999998",,"Electronic","Rock","Electronic","Rock","0.19999999999999996","0.19999999999999996","Stiff","Start","Stiff","Start","0.0","0.0"
"LinearCombinationMatchingRule","lyr_09988","mil_3092","0.04545454545454547",,"Rock","Funk / Soul","Rock","Funk / Soul","0.09090909090909094","0.09090909090909094","Ready","Rehab","Ready","Rehab","0.0","0.0"
"LinearCombinationMatchingRule","lyr_05507","mil_0287","0.025000000000000022",,"Pop","Folk, World, Country","Pop","Folk, World, Country","0.050000000000000044","0.050000000000000044","Lovers","Locomotion","Lovers","Locomotion","0.0","0.0"
"LinearCombinationMatchingRule","lyr_12464","mil_1670","0.125",,"Rock","Pop","Rock","Pop","0.25","0.25","Fanfare","Farther","Fanfare","Farther","0.0","0.0"
"LinearCombinationMatchingRule","lyr_02645","mil_2828","0.036585365853658514",,"Pop","Electronic, Rock, Funk / Soul, Blues, Pop","Pop","Electronic, Rock, Funk / Soul, Blues, Pop","0.07317073170731703","0.07317073170731703","Fame","Faith","Fame","Faith","0.0","0.0"
"LinearCombinationMatchingRule","lyr_08761","mil_2836","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Circle","Cicada","Circle","Cicada","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13860","mil_3786","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Stability","Stupidmop","Stability","Stupidmop","0.0","0.0"
"LinearCombinationMatchingRule","lyr_02016","mil_1678","0.09375",,"Pop","Funk / Soul, Pop","Pop","Funk / Soul, Pop","0.1875","0.1875","Revenge","Rehab","Revenge","Rehab","0.0","0.0"
"LinearCombinationMatchingRule","lyr_02101","mil_1242","0.025000000000000022",,"Pop","Folk, World, Country","Pop","Folk, World, Country","0.050000000000000044","0.050000000000000044","Possessed","Ponekad","Possessed","Ponekad","0.0","0.0"
"LinearCombinationMatchingRule","lyr_10178","mil_1411","0.04545454545454547",,"Rock","Funk / Soul","Rock","Funk / Soul","0.09090909090909094","0.09090909090909094","Rope","Rocket","Rope","Rocket","0.0","0.0"
"LinearCombinationMatchingRule","lyr_02064","mil_2212","0.2142857142857143",,"Pop","Hip Hop","Pop","Hip Hop","0.4285714285714286","0.4285714285714286","Jennifer","Jezebel","Jennifer","Jezebel","0.0","0.0"
"LinearCombinationMatchingRule","lyr_02441","mil_2511","0.0",,"Jazz","Rock","Jazz","Rock","0.0","0.0","I Love You","I Love You Too Much","I Love You","I Love You Too Much","0.6","0.0"
"LinearCombinationMatchingRule","lyr_02638","mil_0826","0.125",,"Pop","Rock","Pop","Rock","0.25","0.25","Battlestations","Balulalow","Battlestations","Balulalow","0.0","0.0"
"LinearCombinationMatchingRule","lyr_03710","mil_0785","0.04999999999999999",,"Rock","Folk, World, Country","Rock","Folk, World, Country","0.09999999999999998","0.09999999999999998","Bars","Bamboleo","Bars","Bamboleo","0.0","0.0"
"LinearCombinationMatchingRule","lyr_00803","mil_4543","0.08695652173913043",,"Rock","Electronic, Funk / Soul","Rock","Electronic, Funk / Soul","0.17391304347826086","0.17391304347826086","Breakout","Breeze","Breakout","Breeze","0.0","0.0"
"LinearCombinationMatchingRule","lyr_09914","mil_0394","0.09999999999999998",,"Pop","Electronic, Pop","Pop","Electronic, Pop","0.19999999999999996","0.19999999999999996","Just A Little Lovin","Just A Little Bit Of You","Just A Little Lovin","Just A Little Bit Of You","0.42857142857142855","0.0"
"LinearCombinationMatchingRule","lyr_10021","mil_3774","0.04545454545454547",,"Rock","Funk / Soul","Rock","Funk / Soul","0.09090909090909094","0.09090909090909094","If You Want To Sing Out","If You Wanna Groove","If You Want To Sing Out","If You Wanna Groove","0.25","0.0"
"LinearCombinationMatchingRule","lyr_04137","mil_3956","0.08695652173913043",,"Rock","Electronic, Funk / Soul","Rock","Electronic, Funk / Soul","0.17391304347826086","0.17391304347826086","Outside","Outerspace","Outside","Outerspace","0.0","0.0"
"LinearCombinationMatchingRule","lyr_09680","mil_1791","0.04545454545454547",,"Pop","Funk / Soul","Pop","Funk / Soul","0.09090909090909094","0.09090909090909094","I Only Wanna Laugh","I Only Wanna Be With You","I Only Wanna Laugh","I Only Wanna Be With You","0.42857142857142855","0.0"
"LinearCombinationMatchingRule","lyr_04239","mil_4612","0.04999999999999999",,"Rock","Folk, World, Country","Rock","Folk, World, Country","0.09999999999999998","0.09999999999999998","Dirt","Dirlija","Dirt","Dirlija","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13682","mil_1267","0.03125",,"Rock","Funk / Soul, Pop","Rock","Funk / Soul, Pop","0.0625","0.0625","Mirame","Miau","Mirame","Miau","0.0","0.0"
"LinearCombinationMatchingRule","lyr_05711","mil_4731","0.04545454545454547",,"Rock","Funk / Soul","Rock","Funk / Soul","0.09090909090909094","0.09090909090909094","Maybellene","Mate","Maybellene","Mate","0.0","0.0"
"LinearCombinationMatchingRule","lyr_10178","mil_2730","0.04999999999999999",,"Rock","Folk, World, Country","Rock","Folk, World, Country","0.09999999999999998","0.09999999999999998","Rope","Rosalie","Rope","Rosalie","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13407","mil_2444","0.04545454545454547",,"Rock","Funk / Soul","Rock","Funk / Soul","0.09090909090909094","0.09090909090909094","Truth","Tragedy","Truth","Tragedy","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13395","mil_1636","0.08695652173913043",,"Rock","Electronic, Funk / Soul","Rock","Electronic, Funk / Soul","0.17391304347826086","0.17391304347826086","Promises","Pride","Promises","Pride","0.0","0.0"
"LinearCombinationMatchingRule","lyr_06972","mil_4662","0.09999999999999998",,"Rock","Electronic, Pop","Rock","Electronic, Pop","0.19999999999999996","0.19999999999999996","Deadweight","Delight","Deadweight","Delight","0.0","0.0"
"LinearCombinationMatchingRule","lyr_02670","mil_1681","0.5",,"Pop","Pop","Pop","Pop","1.0","1.0","Blue","Blue","Blue","Blue","1.0","0.0"
"LinearCombinationMatchingRule","lyr_08998","mil_0481","0.04545454545454547",,"Rock","Funk / Soul","Rock","Funk / Soul","0.09090909090909094","0.09090909090909094","Deny","Desperado","Deny","Desperado","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13109","mil_4128","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Snowball","Snake","Snowball","Snake","0.0","0.0"
"LinearCombinationMatchingRule","lyr_10838","mil_1426","0.09999999999999998",,"Rock","Electronic","Rock","Electronic","0.19999999999999996","0.19999999999999996","Plainsong","Play","Plainsong","Play","0.0","0.0"
"LinearCombinationMatchingRule","lyr_09813","mil_3928","0.125",,"Pop","Rock","Pop","Rock","0.25","0.25","Heartbeat","Heaven","Heartbeat","Heaven","0.0","0.0"
"LinearCombinationMatchingRule","lyr_03912","mil_0601","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Sorrow","Soon","Sorrow","Soon","0.0","0.0"
"LinearCombinationMatchingRule","lyr_07766","mil_1394","0.04999999999999999",,"Rock","Folk, World, Country","Rock","Folk, World, Country","0.09999999999999998","0.09999999999999998","Angelina","Anonymous","Angelina","Anonymous","0.0","0.0"
"LinearCombinationMatchingRule","lyr_03020","mil_1648","0.04999999999999999",,"Rock","Folk, World, Country","Rock","Folk, World, Country","0.09999999999999998","0.09999999999999998","Someone Like You","Someone Like You","Someone Like You","Someone Like You","1.0","0.0"
"LinearCombinationMatchingRule","lyr_00524","mil_1885","0.125",,"Rock","Pop","Rock","Pop","0.25","0.25","James","Jailbird","James","Jailbird","0.0","0.0"
"LinearCombinationMatchingRule","lyr_06746","mil_0139","0.125",,"Rock","Electronic, Rock","Rock","Electronic, Rock","0.25","0.25","Alligator","Albatross","Alligator","Albatross","0.0","0.0"
"LinearCombinationMatchingRule","lyr_00159","mil_2481","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Everybody Is Going To Make It This Time","Everything Is Gonna Be Alright","Everybody Is Going To Make It This Time","Everything Is Gonna Be Alright","0.08333333333333333","0.0"
"LinearCombinationMatchingRule","lyr_13388","mil_0963","0.04999999999999999",,"Rock","Folk, World, Country","Rock","Folk, World, Country","0.09999999999999998","0.09999999999999998","No Matter What","No Matter What Youve Done","No Matter What","No Matter What Youve Done","0.6","0.0"
"LinearCombinationMatchingRule","lyr_13484","mil_0252","0.04545454545454547",,"Rock","Funk / Soul","Rock","Funk / Soul","0.09090909090909094","0.09090909090909094","Goodbye","Goldfish","Goodbye","Goldfish","0.0","0.0"
"LinearCombinationMatchingRule","lyr_10513","mil_3756","0.04545454545454547",,"Rock","Funk / Soul","Rock","Funk / Soul","0.09090909090909094","0.09090909090909094","Still","Stop","Still","Stop","0.0","0.0"
"LinearCombinationMatchingRule","lyr_04614","mil_3072","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Caroline","Canary","Caroline","Canary","0.0","0.0"
"LinearCombinationMatchingRule","lyr_08605","mil_4733","0.03125",,"Rock","Funk / Soul, Pop","Rock","Funk / Soul, Pop","0.0625","0.0625","Home","Hostage","Home","Hostage","0.0","0.0"
"LinearCombinationMatchingRule","lyr_03414","mil_0273","0.04545454545454547",,"Rock","Funk / Soul","Rock","Funk / Soul","0.09090909090909094","0.09090909090909094","Southern Son","Somebody Somewhere","Southern Son","Somebody Somewhere","0.0","0.0"
"LinearCombinationMatchingRule","lyr_07494","mil_3712","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Pariah","Paranoid","Pariah","Paranoid","0.0","0.0"
"LinearCombinationMatchingRule","lyr_03476","mil_0566","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Marie","Massive","Marie","Massive","0.0","0.0"
"LinearCombinationMatchingRule","lyr_06433","mil_2624","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Witness","Wish","Witness","Wish","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13694","mil_3261","0.0",,"Rock","Hip Hop","Rock","Hip Hop","0.0","0.0","Rain","Radio","Rain","Radio","0.0","0.0"
"LinearCombinationMatchingRule","lyr_06972","mil_2060","0.2222222222222222",,"Rock","Rock, Pop","Rock","Rock, Pop","0.4444444444444444","0.4444444444444444","Deadweight","Deathwish","Deadweight","Deathwish","0.0","0.0"
"LinearCombinationMatchingRule","lyr_11376","mil_3940","0.04545454545454547",,"Rock","Funk / Soul","Rock","Funk / Soul","0.09090909090909094","0.09090909090909094","Moondreams","Move","Moondreams","Move","0.0","0.0"
"LinearCombinationMatchingRule","lyr_04588","mil_3931","0.5",,"Rock","Rock","Rock","Rock","1.0","1.0","Sometimes","Sometimes","Sometimes","Sometimes","1.0","0.0"
"LinearCombinationMatchingRule","lyr_12943","mil_3940","0.09090909090909088",,"R & B","Funk / Soul","R & B","Funk / Soul","0.18181818181818177","0.18181818181818177","Mona","Move","Mona","Move","0.0","0.0"
"LinearCombinationMatchingRule","lyr_13232","mil_1843","0.125",,"Pop","Rock","Pop","Rock","0.25","0.25","Macrovision","Mary","Macrovision","Mary","0.0","0.0"
